270	0.382254	0.544341	3
270.5	0.446648	0.540659	6
271	0.639291	0.541186	5
271.5	0.509796	0.541665	4
272	0.509796	0.542123	4
272.5	0.509796	0.542588	4
273	0.509796	0.542914	4
273.5	0.382347	0.543222	3
274	0.382347	0.543542	3
274.5	0.384808	0.537432	4
275	0.509853	0.537851	4
275.5	0.510969	0.538189	4
276	0.383438	0.537873	4
276.5	0.51196	0.537158	5
277	0.63735	0.537713	5
277.5	0.635766	0.535668	6
278	0.771115	0.536224	6
278.5	0.509574	0.534945	5
279	0.676954	0.535422	6
279.5	0.764854	0.536067	6
280	0.704421	0.536551	6
280.5	0.637727	0.537057	5
281	0.637165	0.53757	5
281.5	0.631867	0.53673	6
282	0.65883	0.537023	6
282.5	0.653555	0.53739	6
283	0.707887	0.537965	6
283.5	0.766916	0.538623	6
284	0.764883	0.539275	6
284.5	0.750593	0.539313	7
285	0.900239	0.540038	7
285.5	0.804894	0.5407	6
286	0.643596	0.541063	6
286.5	0.688246	0.541507	6
287	0.594595	0.541728	6
287.5	0.63709	0.542301	5
288	0.637378	0.542873	5
288.5	0.688505	0.542762	7
289	0.803981	0.543239	7
289.5	0.637245	0.543737	5
290	0.63342	0.541102	6
290.5	0.764457	0.541707	6
291	0.773136	0.542251	6
291.5	0.637266	0.542771	5
292	0.509734	0.543105	4
292.5	0.40559	0.543265	4
293	0.388102	0.542777	4
293.5	0.572744	0.54226	6
294	0.637294	0.542777	5
294.5	0.641554	0.543287	5
295	0.518211	0.54263	5
295.5	0.479544	0.542744	5
296	0.637313	0.543256	5
296.5	0.637209	0.543753	5
297	0.637126	0.544178	5
297.5	0.509827	0.544559	4
298	0.509765	0.544952	4
298.5	0.509854	0.545294	4
299	0.400398	0.54526	4
299.5	0.384752	0.543749	4
300	0.382301	0.544069	3
300.5	0.382482	0.544388	3
301	0.382228	0.54472	3
301.5	0.389255	0.544389	4
302	0.509391	0.542508	6
302.5	0.637207	0.543008	5
303	0.637121	0.5435	5
303.5	0.63723	0.54399	5
304	0.639655	0.544002	6
304.5	0.766216	0.544562	6
305	0.637662	0.545073	5
305.5	0.509233	0.545521	4
306	0.510263	0.545956	4
306.5	0.403019	0.545712	4
307	0.382409	0.545949	3
307.5	0.315299	0.544361	4
308	0.509948	0.544733	4
308.5	0.509747	0.545103	4
309	0.509838	0.545479	4
309.5	0.509796	0.545861	4
310	0.508085	0.545148	5
310.5	0.637636	0.545549	5
311	0.522003	0.545342	5
311.5	0.644148	0.545795	5
312	0.382321	0.546099	3
312.5	0.386264	0.545848	4
313	0.519507	0.545821	5
313.5	0.509776	0.546178	4
314	0.382494	0.546428	3
314.5	0.380197	0.541827	4
315	0.522487	0.54018	6
315.5	0.765093	0.540753	6
316	0.775138	0.541233	6
316.5	0.509924	0.541594	4
317	0.384723	0.541842	3
317.5	0.393234	0.541355	4
318	0.50966	0.54166	4
318.5	0.40184	0.541638	4
319	0.509874	0.541967	4
319.5	0.414864	0.541997	4
320	0.503372	0.542347	4
320.5	0.509988	0.542689	4
321	0.384614	0.542928	3
321.5	0.254898	0.543083	2
322	0.257454	0.541882	3
322.5	0.386254	0.541751	4
323	0.516228	0.541093	5
323.5	0.649452	0.541072	6
324	0.764608	0.541629	6
324.5	0.6381	0.542071	5
325	0.512181	0.542423	4
325.5	0.509486	0.542775	4
326	0.509957	0.543131	4
326.5	0.478213	0.543113	5
327	0.60743	0.543042	6
327.5	0.745256	0.540668	7
328	0.918967	0.541276	7
328.5	0.769089	0.541777	6
329	0.509846	0.542168	4
329.5	0.51018	0.540364	5
330	0.637427	0.54086	5
330.5	0.531676	0.541124	5
331	0.509573	0.541478	4
331.5	0.254898	0.54164	2
332	0.151161	0.540283	3
332.5	0.382347	0.54056	3
333	0.382347	0.540791	3
333.5	0.254898	0.541003	2
334	0.254898	0.541228	2
334.5	0.254898	0.54141	2
335	0.127449	0.541457	1
335.5	0.101522	0.540108	3
336	0.273942	0.539581	3
336.5	0.279673	0.539615	3
337	0.383182	0.539878	3
337.5	0.140392	0.538326	3
338	0.244852	0.538379	3
338.5	0.254955	0.538555	2
339	0.254929	0.53873	2
339.5	0.26967	0.538132	3
340	0.387479	0.536247	4
340.5	0.507438	0.534426	5
341	0.64728	0.534366	6
341.5	0.766671	0.534826	6
342	0.646935	0.53512	6
342.5	0.638906	0.534809	6
343	0.768427	0.535299	6
343.5	0.573529	0.535664	5
344	0.479079	0.53444	5
344.5	0.661686	0.534596	6
345	0.765022	0.535132	6
345.5	0.764467	0.53566	6
346	0.762471	0.535812	7
346.5	0.868893	0.536408	7
347	0.86117	0.536083	8
347.5	0.897309	0.536676	7
348	0.829202	0.537292	6
348.5	0.769381	0.537611	7
349	0.883287	0.53792	8
349.5	0.81309	0.538536	6
350	0.794021	0.538896	7
350.5	0.639456	0.539316	5
351	0.509543	0.539684	4
351.5	0.511549	0.540063	4
352	0.383338	0.540338	3
352.5	0.254898	0.540519	2
353	0.254898	0.540656	2
353.5	0.158654	0.539021	4
354	0.546391	0.539225	5
354.5	0.603879	0.539575	5
355	0.638232	0.539206	6
355.5	0.639323	0.539623	5
356	0.634849	0.540039	5
356.5	0.642286	0.540454	5
357	0.511355	0.54004	5
357.5	0.637452	0.540499	5
358	0.637292	0.540904	5
358.5	0.515256	0.541145	4
359	0.254898	0.541342	2
359.5	0.265301	0.541342	3
360	0.255897	0.540512	3
360.5	0.39193	0.539836	4
361	0.485342	0.540117	4
361.5	0.509864	0.540427	4
362	0.509626	0.540736	4
362.5	0.510071	0.541044	4
363	0.50777	0.541317	4
363.5	0.382457	0.541574	3
364	0.382421	0.541769	3
364.5	0.254872	0.541942	2
365	0.269941	0.540143	4
365.5	0.509649	0.540504	4
366	0.510095	0.540829	4
366.5	0.382249	0.541076	3
367	0.382363	0.541331	3
367.5	0.259102	0.539979	3
368	0.264036	0.536577	4
368.5	0.382414	0.536835	3
369	0.38974	0.536228	4
369.5	0.38214	0.536449	3
370	0.255293	0.536056	3
370.5	0.382618	0.536243	3
371	0.255147	0.536377	2
371.5	0.156263	0.536272	2
372	0.274631	0.536207	3
372.5	0.382292	0.53643	3
373	0.153979	0.535517	3
373.5	0.382352	0.535812	3
374	0.402118	0.53591	4
374.5	0.413124	0.535949	4
375	0.509725	0.536293	4
375.5	0.493476	0.535578	5
376	0.384099	0.53587	3
376.5	0.254898	0.535981	2
377	0.127449	0.536081	1
377.5	0.127449	0.536156	1
378	0	0.536156	0
378.5	0.0225699	0.535906	1
379	0.127449	0.536005	1
379.5	0.13427	0.535606	2
380	0.260124	0.534958	3
380.5	0.39728	0.532224	5
381	0.638002	0.528304	6
381.5	0.637512	0.528702	5
382	0.636806	0.529089	5
382.5	0.638201	0.529455	5
383	0.500924	0.529763	4
383.5	0.564263	0.529561	6
384	0.73152	0.528379	7
384.5	0.875595	0.528891	7
385	0.642069	0.529318	5
385.5	0.675828	0.529666	6
386	0.637147	0.530081	5
386.5	0.645433	0.52929	6
387	0.509686	0.529646	4
387.5	0.512571	0.529936	4
388	0.382563	0.530138	3
388.5	0.169217	0.52981	3
389	0.426736	0.52856	6
389.5	0.667978	0.52881	6
390	0.774472	0.529238	6
390.5	0.647627	0.529603	5
391	0.564162	0.529523	6
391.5	0.754082	0.5298	7
392	0.884329	0.530307	7
392.5	0.637375	0.530675	5
393	0.509455	0.531023	4
393.5	0.510141	0.531371	4
394	0.510037	0.531728	4
394.5	0.535883	0.531819	5
395	0.637265	0.532247	5
395.5	0.640334	0.532605	5
396	0.382435	0.532865	3
396.5	0.256405	0.533044	2
397	0.26702	0.532246	3
397.5	0.382347	0.532403	3
398	0.266185	0.532204	3
398.5	0.382363	0.532432	3
399	0.383009	0.530526	4
399.5	0.51379	0.530342	5
400	0.637072	0.53072	5
400.5	0.509873	0.531038	4
401	0.509801	0.531344	4
401.5	0.509791	0.53166	4
402	0.510378	0.531946	4
402.5	0.301448	0.532071	3
403	0.402684	0.532171	4
403.5	0.520342	0.530263	6
404	0.764689	0.53072	6
404.5	0.76646	0.531059	6
405	0.509893	0.531303	4
405.5	0.382389	0.531505	3
406	0.395454	0.531562	4
406.5	0.510026	0.531848	4
407	0.529731	0.530821	6
407.5	0.765627	0.531284	6
408	0.764546	0.531701	6
408.5	0.638762	0.532062	5
409	0.647809	0.531808	6
409.5	0.690487	0.532141	6
410	0.768984	0.532522	6
410.5	0.631308	0.529456	6
411	0.772337	0.529836	6
411.5	0.521634	0.529577	5
412	0.382347	0.529806	3
412.5	0.422221	0.529491	5
413	0.63733	0.529868	5
413.5	0.636779	0.530245	5
414	0.659755	0.530243	6
414.5	0.408674	0.529913	5
415	0.637689	0.530317	5
415.5	0.643054	0.530705	5
416	0.509331	0.531037	4
416.5	0.509998	0.531359	4
417	0.446038	0.531603	4
417.5	0.513	0.531073	5
418	0.637111	0.53147	5
418.5	0.645473	0.531483	6
419	0.767719	0.531958	6
419.5	0.77123	0.532379	6
420	0.626479	0.531402	7
420.5	0.764762	0.531864	6
421	0.766024	0.532316	6
421.5	0.637191	0.532699	5
422	0.648096	0.53269	6
422.5	0.768014	0.533115	6
423	0.640274	0.53168	7
423.5	0.871828	0.532164	7
424	0.77602	0.532565	6
424.5	0.637134	0.532928	5
425	0.637496	0.533281	5
425.5	0.637153	0.533644	5
426	0.646645	0.533674	6
426.5	0.762412	0.534106	6
427	0.765028	0.534543	6
427.5	0.765124	0.534462	7
428	0.884522	0.534938	7
428.5	0.796505	0.53538	6
429	0.641138	0.535657	6
429.5	0.764384	0.536079	6
430	0.744416	0.535358	7
430.5	0.871677	0.535818	7
431	0.903272	0.536297	7
431.5	0.793523	0.536737	6
432	0.700669	0.537076	6
432.5	0.76895	0.537241	7
433	0.638387	0.537599	5
433.5	0.509796	0.5379	4
434	0.509796	0.5382	4
434.5	0.509796	0.53849	4
435	0.467787	0.538748	4
435.5	0.509838	0.538995	4
436	0.382213	0.539212	3
436.5	0.383202	0.539329	3
437	0.129389	0.538613	2
437.5	0.254898	0.538732	2
438	0.254898	0.53886	2
438.5	0.254898	0.538978	2
439	0.254898	0.539096	2
439.5	0.255504	0.538687	3
440	0.274044	0.537791	4
440.5	0.509924	0.538085	4
441	0.509844	0.53838	4
441.5	0.382479	0.538601	3
442	0.382176	0.538831	3
442.5	0.409904	0.537433	5
443	0.636883	0.537802	5
443.5	0.637307	0.53816	5
444	0.642575	0.538468	5
444.5	0.509698	0.538726	4
445	0.382466	0.53894	3
445.5	0.382311	0.539153	3
446	0.381975	0.539298	3
446.5	0.170116	0.539327	2
447	0.15257	0.535084	4
447.5	0.509765	0.535345	4
448	0.510906	0.535556	4
448.5	0.391394	0.535436	4
449	0.512044	0.535698	4
449.5	0.383722	0.535893	3
450	0.258027	0.533444	3
450.5	0.387658	0.533221	4
451	0.509724	0.533473	4
451.5	0.509781	0.533701	4
452	0.382435	0.533906	3
452.5	0.384087	0.532859	4
453	0.509672	0.533134	4
453.5	0.509905	0.533416	4
454	0.526564	0.532676	6
454.5	0.509874	0.532933	4
455	0.553294	0.533129	5
455.5	0.509801	0.533388	4
456	0.509658	0.533607	4
456.5	0.40255	0.533596	4
457	0.382295	0.533776	3
457.5	0.392925	0.533518	4
458	0.516976	0.530606	7
458.5	0.846187	0.531029	7
459	0.870839	0.531465	7
459.5	0.868856	0.531906	7
460	0.880836	0.532378	7
460.5	0.764444	0.532803	6
461	0.668237	0.532917	6
461.5	0.637297	0.533173	5
462	0.511746	0.533382	4
462.5	0.387661	0.533366	4
463	0.509801	0.533612	4
463.5	0.549469	0.53278	6
464	0.639579	0.533093	5
464.5	0.63726	0.53339	5
465	0.383192	0.533587	3
465.5	0.388402	0.533563	4
466	0.516897	0.533174	5
466.5	0.509739	0.533445	4
467	0.555265	0.533626	5
467.5	0.637293	0.533946	5
468	0.639726	0.534271	5
