50	0.38133	0.495654	4
50.5	0.509827	0.498699	4
51	0.509609	0.501638	4
51.5	0.388536	0.504003	3
52	0.38216	0.506281	3
52.5	0.394417	0.50687	4
53	0.377828	0.502976	4
53.5	0.528706	0.504565	5
54	0.638245	0.507817	5
54.5	0.637657	0.511094	5
55	0.620207	0.514032	5
55.5	0.642735	0.517041	5
56	0.509724	0.519522	4
56.5	0.509429	0.521882	4
57	0.503311	0.511587	5
57.5	0.595873	0.504271	6
58	0.670263	0.507172	6
58.5	0.636961	0.509871	6
59	0.696032	0.51285	6
59.5	0.689061	0.51645	5
60	0.553723	0.519301	4
60.5	0.382295	0.520947	3
61	0.38478	0.50534	4
61.5	0.510273	0.507223	4
62	0.409172	0.505015	5
62.5	0.64444	0.499762	6
63	0.509501	0.501886	4
63.5	0.509972	0.503916	4
64	0.523553	0.500383	5
64.5	0.384024	0.499331	4
65	0.507942	0.50169	4
65.5	0.509687	0.504088	4
66	0.5099	0.506376	4
66.5	0.509946	0.508685	4
67	0.509636	0.510896	4
67.5	0.509863	0.513062	4
68	0.384006	0.514462	3
68.5	0.254898	0.515362	2
69	0.264202	0.511477	3
69.5	0.382342	0.512811	3
70	0.383441	0.514017	3
70.5	0.245251	0.504836	4
71	0.51113	0.506591	4
71.5	0.382342	0.507858	3
72	0.382213	0.509106	3
72.5	0.382461	0.510379	3
73	0.398074	0.510291	4
73.5	0.509457	0.499774	5
74	0.633688	0.501979	5
74.5	0.64	0.504108	5
75	0.51115	0.496924	5
75.5	0.637199	0.499184	5
76	0.637328	0.501363	5
76.5	0.621514	0.497592	6
77	0.647329	0.499349	6
77.5	0.651911	0.501213	6
78	0.682112	0.503046	6
78.5	0.636596	0.504694	6
79	0.629834	0.50684	5
79.5	0.576952	0.504054	6
80	0.718052	0.506039	6
80.5	0.62837	0.50748	6
81	0.665004	0.509104	6
81.5	0.674393	0.510781	6
82	0.661114	0.512577	6
82.5	0.667809	0.51455	5
83	0.489453	0.516137	3
83.5	0.416748	0.515647	5
84	0.509605	0.517023	4
84.5	0.509884	0.518413	4
85	0.512458	0.512463	5
85.5	0.637122	0.514445	5
86	0.586689	0.513347	6
86.5	0.731334	0.515203	6
87	0.679637	0.516609	6
87.5	0.596988	0.511283	7
88	0.660154	0.512398	7
88.5	0.669802	0.514202	6
89	0.636616	0.516225	5
89.5	0.669609	0.518321	5
90	0.619132	0.520228	5
90.5	0.626858	0.519464	6
91	0.697253	0.520969	6
91.5	0.684417	0.517756	7
92	0.564925	0.519614	4
92.5	0.415168	0.520082	4
93	0.41701	0.520025	4
93.5	0.509527	0.521202	4
94	0.512382	0.520046	5
94.5	0.639734	0.520324	6
95	0.642169	0.521814	5
95.5	0.543155	0.522738	5
96	0.57863	0.523905	5
96.5	0.535028	0.523968	5
97	0.385702	0.524964	3
97.5	0.411628	0.524062	5
98	0.609945	0.523367	6
98.5	0.630126	0.524865	6
99	0.645506	0.518894	7
99.5	0.652967	0.520355	6
100	0.635339	0.521768	6
100.5	0.715421	0.523303	6
101	0.649413	0.520755	6
101.5	0.688531	0.521667	7
102	0.736326	0.523435	5
102.5	0.562254	0.524903	4
103	0.512997	0.52363	5
103.5	0.51617	0.523299	5
104	0.528435	0.523757	5
104.5	0.509863	0.525092	4
105	0.525519	0.525442	5
105.5	0.510037	0.52658	4
106	0.38244	0.527498	3
106.5	0.382356	0.528387	3
107	0.395612	0.525835	4
107.5	0.382238	0.526752	3
108	0.382513	0.5274	3
108.5	0.146523	0.522245	3
109	0.393526	0.521019	4
109.5	0.541305	0.521552	5
110	0.633607	0.522831	5
110.5	0.512858	0.522618	5
111	0.582403	0.523883	5
111.5	0.640231	0.52519	5
112	0.382404	0.526048	3
112.5	0.426969	0.526775	4
113	0.533648	0.521125	6
113.5	0.634235	0.522431	5
114	0.637511	0.519615	6
114.5	0.646388	0.520818	6
115	0.611812	0.519564	7
115.5	0.703661	0.52036	7
116	0.646137	0.521447	6
116.5	0.692854	0.523043	5
117	0.675427	0.524461	5
117.5	0.615058	0.524867	6
118	0.659905	0.526234	6
118.5	0.658209	0.527685	5
119	0.658301	0.526992	6
119.5	0.653409	0.52803	6
120	0.622239	0.525267	6
120.5	0.639236	0.526618	5
121	0.607346	0.526583	6
121.5	0.509869	0.52756	4
122	0.52905	0.527676	5
122.5	0.64023	0.528915	5
123	0.623213	0.52735	7
123.5	0.646922	0.528405	6
124	0.613189	0.527841	7
124.5	0.656412	0.52854	7
125	0.627883	0.529224	7
125.5	0.64766	0.530272	6
126	0.663725	0.531294	6
126.5	0.646146	0.530327	7
127	0.631011	0.530254	8
127.5	0.618482	0.531244	6
128	0.668765	0.532229	6
128.5	0.613753	0.532867	7
129	0.749102	0.533821	7
129.5	0.672827	0.535306	5
130	0.650075	0.536867	4
130.5	0.380576	0.537532	3
131	0.263372	0.535416	3
131.5	0.382287	0.536103	3
132	0.405552	0.536078	4
132.5	0.395401	0.535095	4
133	0.383163	0.535722	3
133.5	0.382497	0.536364	3
134	0.397577	0.532727	5
134.5	0.510268	0.533674	4
135	0.521659	0.53352	5
135.5	0.581312	0.532401	7
136	0.678747	0.533299	7
136.5	0.657391	0.534428	6
137	0.74859	0.535702	6
137.5	0.607866	0.536953	4
138	0.509719	0.537841	4
138.5	0.538462	0.536954	6
139	0.553876	0.533609	6
139.5	0.716311	0.534683	6
140	0.649663	0.534479	5
140.5	0.509698	0.535502	4
141	0.509822	0.536485	4
141.5	0.509796	0.53746	4
142	0.512608	0.538228	4
142.5	0.407985	0.536944	5
143	0.382347	0.537588	3
143.5	0.435852	0.538351	4
144	0.509812	0.539296	4
144.5	0.472555	0.535333	6
145	0.641949	0.53346	6
145.5	0.679343	0.534452	6
146	0.729201	0.535621	6
146.5	0.568553	0.534115	6
147	0.635361	0.535181	5
147.5	0.684651	0.535589	6
148	0.620861	0.535894	6
148.5	0.664003	0.536754	6
149	0.740945	0.537704	6
149.5	0.578609	0.538754	4
150	0.51235	0.538554	5
150.5	0.579627	0.539418	5
151	0.642372	0.540304	5
151.5	0.50782	0.537549	5
152	0.509579	0.538323	4
152.5	0.540778	0.538656	5
153	0.50965	0.539445	4
153.5	0.509927	0.540233	4
154	0.50976	0.540987	4
154.5	0.519878	0.540877	5
155	0.636919	0.541928	5
155.5	0.63659	0.542948	5
156	0.637804	0.543824	5
156.5	0.509729	0.544554	4
157	0.513839	0.545266	4
157.5	0.384061	0.542511	4
158	0.505001	0.538942	5
158.5	0.62851	0.536519	6
159	0.534467	0.537028	5
159.5	0.637428	0.537936	5
160	0.637393	0.538838	5
160.5	0.611863	0.538416	6
161	0.729397	0.53933	6
161.5	0.664424	0.540304	5
162	0.620634	0.541109	5
162.5	0.445609	0.53914	7
163	0.590384	0.539974	5
163.5	0.586491	0.538146	6
164	0.729412	0.539122	6
164.5	0.567557	0.539915	5
165	0.63405	0.540946	5
165.5	0.643391	0.541855	5
166	0.509983	0.542611	4
166.5	0.407359	0.542032	4
167	0.382347	0.542633	3
167.5	0.382347	0.5432	3
168	0.383453	0.541417	4
168.5	0.510958	0.539348	5
169	0.509977	0.540154	4
169.5	0.5155	0.538866	5
170	0.382306	0.539443	3
170.5	0.382435	0.540017	3
171	0.382992	0.540377	3
171.5	0.3193	0.539861	4
172	0.390669	0.538659	4
172.5	0.55284	0.538008	6
173	0.632726	0.536066	6
173.5	0.725533	0.536903	6
174	0.678531	0.537366	5
174.5	0.510107	0.538001	4
175	0.521603	0.537637	5
175.5	0.509708	0.538255	4
176	0.514508	0.535681	5
176.5	0.509703	0.53637	4
177	0.385393	0.536838	3
177.5	0.382347	0.537313	3
178	0.388828	0.536114	4
178.5	0.47226	0.535701	5
179	0.643984	0.536479	5
179.5	0.509708	0.537141	4
180	0.51039	0.537712	4
180.5	0.382259	0.538212	3
181	0.382383	0.538689	3
181.5	0.383623	0.53479	5
182	0.553513	0.534186	6
182.5	0.703183	0.534946	6
183	0.622606	0.535701	5
183.5	0.508096	0.534144	6
184	0.655982	0.534804	6
184.5	0.737236	0.535729	5
185	0.4802	0.536372	4
185.5	0.385681	0.536899	3
186	0.383758	0.537337	3
186.5	0.267782	0.53662	3
187	0.254898	0.536895	2
187.5	0.254898	0.537155	2
188	0.266139	0.53595	3
188.5	0.382302	0.536364	3
189	0.382352	0.536756	3
189.5	0.382275	0.537147	3
190	0.382451	0.537535	3
190.5	0.382477	0.537922	3
191	0.382161	0.538323	3
191.5	0.382513	0.538705	3
192	0.382317	0.539099	3
192.5	0.382349	0.539495	3
193	0.380976	0.537213	4
193.5	0.503828	0.537811	4
194	0.510562	0.538403	4
194.5	0.507534	0.536619	5
195	0.638855	0.537421	5
195.5	0.51879	0.538094	4
196	0.509965	0.538733	4
196.5	0.545409	0.538938	5
197	0.509792	0.53951	4
197.5	0.514149	0.540043	4
198	0.471531	0.540501	4
198.5	0.509414	0.541041	4
199	0.509869	0.541591	4
199.5	0.509848	0.542126	4
200	0.509763	0.542675	4
200.5	0.50973	0.536031	5
201	0.628447	0.536721	5
201.5	0.590601	0.531706	6
202	0.692069	0.532362	6
202.5	0.572633	0.526208	8
203	0.664882	0.52665	7
203.5	0.680317	0.52717	7
204	0.724534	0.527825	7
204.5	0.60735	0.528248	6
205	0.660528	0.529052	5
205.5	0.644494	0.529445	6
206	0.646847	0.530276	5
206.5	0.624394	0.531138	4
207	0.506873	0.531713	4
207.5	0.476534	0.530782	6
208	0.645323	0.529814	7
208.5	0.661262	0.530469	6
209	0.683262	0.531142	6
209.5	0.618177	0.531711	6
210	0.830568	0.532432	6
210.5	0.681711	0.533286	5
211	0.647654	0.534182	4
211.5	0.514368	0.533231	5
212	0.643671	0.533955	5
212.5	0.506586	0.53457	4
213	0.510131	0.535175	4
213.5	0.50978	0.535779	4
214	0.509775	0.536402	4
214.5	0.51002	0.536998	4
215	0.509817	0.537613	4
215.5	0.5189	0.536714	5
216	0.475383	0.533124	6
216.5	0.637391	0.531977	7
217	0.64022	0.532387	7
217.5	0.65217	0.532805	7
218	0.723039	0.533292	7
218.5	0.658729	0.533866	6
219	0.628821	0.534005	7
219.5	0.703722	0.534484	7
220	0.68152	0.534897	7
220.5	1.30381	0.534117	8
221	0.672172	0.534667	6
221.5	0.61362	0.534805	7
222	0.636962	0.535166	7
222.5	0.697944	0.535592	7
223	0.682548	0.536041	7
223.5	0.60009	0.535582	8
224	0.672093	0.535979	7
224.5	0.707749	0.536901	4
225	0.382306	0.537295	3
225.5	0.382471	0.537689	3
226	0.416687	0.537863	4
226.5	0.509474	0.538426	4
227	0.524488	0.538394	5
227.5	0.626532	0.537666	6
228	0.589205	0.536995	6
228.5	0.740108	0.537576	6
229	0.589826	0.537067	5
229.5	0.5438	0.537572	4
230	0.511877	0.537891	4
230.5	0.254898	0.538082	2
231	0.254898	0.538272	2
231.5	0.254898	0.538462	2
232	0.254898	0.538651	2
232.5	0.254898	0.538839	2
233	0.267686	0.538292	3
233.5	0.382361	0.538625	3
234	0.255002	0.538855	2
234.5	0.254841	0.539083	2
235	0.257928	0.53769	3
235.5	0.389157	0.536167	4
236	0.382316	0.53655	3
236.5	0.384306	0.535196	4
237	0.510098	0.535731	4
237.5	0.516445	0.536282	4
238	0.515654	0.534712	6
238.5	0.69151	0.535306	6
239	0.625563	0.535734	6
239.5	0.609197	0.536161	6
240	0.645894	0.536656	6
240.5	0.653547	0.537153	6
241	0.680762	0.537751	5
241.5	0.643353	0.538128	6
242	0.693989	0.538699	6
242.5	0.640256	0.539325	5
243	0.748484	0.536408	4
243.5	0.271404	0.536123	3
244	0.382249	0.536393	3
244.5	0.277936	0.536207	3
245	0.380602	0.535942	4
245.5	0.127449	0.536048	1
246	0.13665	0.535466	2
246.5	0.258805	0.534627	3
247	0.280432	0.534603	3
247.5	0.254898	0.534856	2
248	0.254898	0.535126	2
248.5	0.254898	0.535377	2
249	0.254898	0.535627	2
249.5	0.261484	0.533652	3
250	0.269053	0.53317	3
250.5	0.381422	0.527792	4
251	0.379312	0.525133	5
251.5	0.638806	0.525682	5
252	0.557387	0.525522	6
252.5	0.64382	0.525997	5
253	0.382347	0.526391	3
253.5	0.388259	0.526484	4
254	0.509817	0.52701	4
254.5	0.50991	0.527521	4
255	0.509709	0.528047	4
255.5	0.50976	0.528555	4
256	0.393684	0.527667	4
256.5	0.559719	0.528102	5
257	0.63808	0.528675	5
257.5	0.637292	0.529257	5
258	0.632057	0.528029	6
258.5	0.5411	0.52825	5
259	0.511299	0.528639	4
259.5	0.382347	0.528983	3
260	0.382487	0.526426	4
260.5	0.279579	0.526356	3
261	0.382295	0.526702	3
261.5	0.381097	0.526633	4
262	0.509076	0.52615	5
262.5	0.63792	0.526737	5
263	0.668403	0.527209	5
263.5	0.510227	0.5276	4
264	0.382383	0.52796	3
264.5	0.382477	0.528319	3
265	0.382326	0.528677	3
265.5	0.382104	0.529033	3
266	0.382487	0.529403	3
266.5	0.381274	0.527841	4
267	0.509481	0.528326	4
267.5	0.507886	0.527491	5
268	0.639352	0.528072	5
268.5	0.286327	0.528253	3
269	0.429917	0.528663	4
269.5	0.509817	0.529186	4
270	0.382342	0.529608	3
270.5	0.432809	0.526012	6
271	0.709896	0.526593	6
271.5	0.509796	0.527066	4
272	0.509796	0.527556	4
272.5	0.509796	0.528025	4
273	0.509796	0.52837	4
273.5	0.382347	0.528686	3
274	0.382347	0.529015	3
274.5	0.384809	0.522934	4
275	0.509806	0.523363	4
275.5	0.511643	0.52371	4
276	0.381527	0.523426	4
276.5	0.508827	0.522784	5
277	0.635646	0.523343	5
277.5	0.587784	0.521258	6
278	0.723999	0.521789	6
278.5	0.59317	0.520769	5
279	0.610971	0.521145	6
279.5	0.648611	0.521617	6
280	0.675145	0.522114	6
280.5	0.647024	0.522673	5
281	0.647553	0.523215	5
281.5	0.762236	0.522499	6
282	0.576154	0.52267	6
282.5	0.684703	0.523165	6
283	0.623589	0.523593	6
283.5	0.727523	0.524104	6
284	0.629329	0.524508	6
284.5	0.685662	0.524376	7
285	0.631363	0.524683	7
285.5	0.696558	0.525081	7
286	0.674203	0.525442	7
286.5	0.688766	0.525899	6
287	0.591193	0.526273	6
287.5	0.654049	0.526888	5
288	0.676178	0.527514	5
288.5	0.487996	0.527103	7
289	0.735182	0.527508	7
289.5	0.62528	0.527925	6
290	0.62496	0.525401	5
290.5	0.640559	0.525682	6
291	0.753271	0.526204	6
291.5	0.66534	0.526766	5
292	0.752587	0.527394	5
292.5	0.451016	0.527668	4
293	0.388749	0.527298	4
293.5	0.570577	0.526881	6
294	0.637352	0.527414	5
294.5	0.640189	0.527954	5
295	0.501953	0.52733	5
295.5	0.477929	0.527477	5
296	0.640212	0.528012	5
296.5	0.633533	0.528524	5
297	0.642387	0.528981	5
297.5	0.509827	0.529378	4
298	0.509812	0.529773	4
298.5	0.510053	0.530145	4
299	0.400397	0.530133	4
299.5	0.383952	0.528638	4
300	0.382414	0.528968	3
300.5	0.382326	0.529296	3
301	0.382409	0.529639	3
301.5	0.389232	0.529322	4
302	0.502707	0.527532	6
302.5	0.641373	0.528051	5
303	0.633684	0.528564	5
303.5	0.638017	0.529069	5
304	0.631452	0.529107	6
304.5	0.71895	0.529655	6
305	0.647501	0.530206	5
305.5	0.509702	0.530674	4
306	0.509212	0.531126	4
306.5	0.531765	0.530925	5
307	0.382311	0.53117	3
307.5	0.315687	0.529637	4
308	0.510415	0.530021	4
308.5	0.50989	0.530402	4
309	0.509888	0.530791	4
309.5	0.510012	0.531171	4
310	0.515551	0.530475	5
310.5	0.620188	0.530887	5
311	0.518858	0.53072	5
311.5	0.646704	0.531192	5
312	0.382357	0.531504	3
312.5	0.382922	0.531283	4
313	0.521562	0.531271	5
313.5	0.50977	0.531625	4
314	0.383342	0.531899	3
314.5	0.382717	0.527412	4
315	0.497345	0.52583	6
315.5	0.626758	0.526196	6
316	0.708663	0.526635	6
316.5	0.64597	0.527219	4
317	0.586446	0.52758	4
317.5	0.390216	0.527091	4
318	0.511151	0.52742	4
318.5	0.401598	0.527434	4
319	0.512038	0.527774	4
319.5	0.414699	0.527828	4
320	0.50146	0.52818	4
320.5	0.509831	0.528548	4
321	0.387542	0.528799	3
321.5	0.254898	0.528958	2
322	0.25747	0.527801	3
322.5	0.385834	0.527698	4
323	0.516423	0.527096	5
323.5	0.619249	0.527035	6
324	0.681118	0.527438	6
324.5	0.88056	0.527883	6
325	0.682839	0.528368	5
325.5	0.524553	0.528743	4
326	0.509757	0.529103	4
326.5	0.470814	0.529173	5
327	0.586523	0.52912	6
327.5	0.604473	0.52671	6
328	0.668855	0.52694	7
328.5	0.611909	0.52733	6
329	0.655137	0.527716	6
329.5	0.586261	0.52605	5
330	0.636704	0.526558	5
330.5	0.512108	0.52683	5
331	0.509912	0.527192	4
331.5	0.254898	0.527357	2
332	0.152822	0.526153	3
332.5	0.382347	0.526437	3
333	0.382347	0.526675	3
333.5	0.254898	0.526893	2
334	0.254898	0.527124	2
334.5	0.254898	0.527311	2
335	0.127449	0.527361	1
335.5	0.101512	0.526038	3
336	0.273942	0.525524	3
336.5	0.278093	0.525573	3
337	0.384275	0.525843	3
337.5	0.140492	0.524355	3
338	0.239786	0.524407	3
338.5	0.256876	0.524605	2
339	0.254877	0.524788	2
339.5	0.268423	0.524203	3
340	0.387798	0.522624	4
340.5	0.510568	0.520862	5
341	0.630045	0.520746	6
341.5	0.664412	0.521135	6
342	0.627557	0.521563	5
342.5	0.657276	0.521925	6
343	0.583114	0.521562	6
343.5	0.695331	0.521991	6
344	0.55859	0.520813	6
344.5	0.602524	0.520866	6
345	0.706511	0.521282	6
345.5	0.625647	0.5217	6
346	0.586724	0.52167	7
346.5	0.661408	0.521937	7
347	0.741617	0.521478	8
347.5	0.667005	0.521775	7
348	0.735951	0.521885	8
348.5	0.644251	0.522104	7
349	0.619719	0.522167	8
349.5	0.687525	0.52248	7
350	0.645649	0.522808	6
350.5	0.860588	0.523162	7
351	0.605748	0.523744	4
351.5	0.64354	0.524311	4
352	0.392847	0.524617	3
352.5	0.254898	0.524807	2
353	0.254898	0.524951	2
353.5	0.158004	0.523401	4
354	0.543545	0.523626	5
354.5	0.60509	0.523995	5
355	0.605977	0.523642	6
355.5	0.714458	0.524064	6
356	0.655453	0.524513	5
356.5	0.651562	0.524949	5
357	0.529696	0.525367	4
357.5	0.520775	0.525087	5
358	0.638021	0.525521	5
358.5	0.515752	0.525772	4
359	0.254898	0.525963	2
359.5	0.265352	0.525992	3
360	0.255069	0.52522	3
360.5	0.390277	0.524565	4
361	0.486198	0.524859	4
361.5	0.506784	0.525185	4
362	0.5099	0.525505	4
362.5	0.509787	0.525824	4
363	0.508454	0.526098	4
363.5	0.382425	0.526374	3
364	0.382416	0.526576	3
364.5	0.254883	0.526754	2
365	0.269856	0.525019	4
365.5	0.50976	0.525381	4
366	0.510746	0.525726	4
366.5	0.382228	0.52598	3
367	0.382394	0.526233	3
367.5	0.259103	0.524987	3
368	0.264038	0.521608	4
368.5	0.382456	0.521871	3
369	0.389666	0.521316	4
369.5	0.382314	0.521543	3
370	0.254574	0.521174	3
370.5	0.384016	0.521368	3
371	0.255095	0.521498	2
371.5	0.156298	0.521414	2
372	0.274603	0.521354	3
372.5	0.382251	0.521582	3
373	0.15189	0.520723	3
373.5	0.382321	0.521027	3
374	0.402031	0.521146	4
374.5	0.413149	0.521208	4
375	0.509952	0.521564	4
375.5	0.491729	0.520905	5
376	0.509824	0.521215	4
376.5	0.254898	0.521329	2
377	0.127449	0.521432	1
377.5	0.127449	0.521508	1
378	0	0.521508	0
378.5	0.0225699	0.521281	1
379	0.127449	0.521372	1
379.5	0.134266	0.521	2
380	0.260136	0.520393	3
380.5	0.393948	0.517741	5
381	0.58998	0.513801	6
381.5	0.658589	0.514218	5
382	0.634457	0.514623	5
382.5	0.627177	0.51503	5
383	0.524279	0.515369	4
383.5	0.568306	0.515219	6
384	0.63597	0.51389	7
384.5	0.666603	0.514153	7
385	0.633038	0.514573	5
385.5	0.620149	0.514858	6
386	0.673241	0.515233	6
386.5	0.607703	0.514443	6
387	0.625171	0.514969	4
387.5	0.561395	0.515329	4
388	0.383384	0.515538	3
388.5	0.170057	0.515237	3
389	0.428089	0.514071	6
389.5	0.592863	0.514236	6
390	0.680306	0.514599	6
390.5	0.653425	0.515016	5
391	0.746492	0.51512	6
391.5	0.616574	0.51509	7
392	0.741088	0.515387	7
392.5	0.725012	0.515815	6
393	0.581242	0.516316	4
393.5	0.551067	0.516718	4
394	0.509896	0.517084	4
394.5	0.53856	0.517214	5
395	0.6369	0.517653	5
395.5	0.648811	0.518034	5
396	0.382295	0.518302	3
396.5	0.258708	0.518486	2
397	0.267132	0.517715	3
397.5	0.382648	0.517875	3
398	0.26616	0.517668	3
398.5	0.382347	0.517913	3
399	0.382488	0.51619	4
399.5	0.508738	0.516033	5
400	0.63665	0.51643	5
400.5	0.512735	0.516757	4
401	0.509625	0.517071	4
401.5	0.509915	0.517384	4
402	0.5112	0.517676	4
402.5	0.301084	0.517816	3
403	0.402486	0.517929	4
403.5	0.498231	0.516029	6
404	0.706951	0.516403	6
404.5	0.80921	0.516757	6
405	0.669554	0.517049	5
405.5	0.382167	0.517263	3
406	0.39988	0.517328	4
406.5	0.510391	0.517617	4
407	0.527991	0.516675	6
407.5	0.652452	0.517005	6
408	0.681331	0.517328	6
408.5	0.642209	0.517719	5
409	0.568112	0.517412	6
409.5	0.625021	0.517692	6
410	0.72515	0.518064	6
410.5	0.641027	0.515204	6
411	0.730277	0.515554	6
411.5	0.706696	0.515531	5
412	0.382347	0.515765	3
412.5	0.415654	0.515492	5
413	0.641035	0.515883	5
413.5	0.636673	0.516272	5
414	0.655575	0.516291	6
414.5	0.410407	0.515982	5
415	0.637951	0.516385	5
415.5	0.643366	0.516783	5
416	0.509866	0.517123	4
416.5	0.509408	0.517452	4
417	0.453283	0.517713	4
417.5	0.511817	0.517236	5
418	0.635715	0.517644	5
418.5	0.586056	0.517562	6
419	0.659805	0.517919	6
419.5	0.701654	0.518284	6
420	0.64727	0.517273	7
420.5	0.675477	0.517632	6
421	0.664541	0.517972	6
421.5	0.677813	0.518327	6
422	0.648505	0.518364	6
422.5	0.646698	0.518751	5
423	0.605821	0.51756	6
423.5	0.607945	0.517572	7
424	0.689715	0.517821	7
424.5	0.673732	0.518231	5
425	0.658567	0.518604	5
425.5	0.616671	0.518969	5
426	0.635539	0.519045	6
426.5	0.663879	0.519362	6
427	0.640489	0.519661	6
427.5	0.662215	0.519468	7
428	0.622941	0.519652	7
428.5	0.688129	0.519938	7
429	0.699591	0.520268	6
429.5	0.624263	0.520469	6
430	0.588652	0.519564	7
430.5	0.65566	0.519784	7
431	0.683387	0.520049	7
431.5	0.663401	0.520327	6
432	0.597639	0.520457	7
432.5	0.747619	0.520805	6
433	0.724692	0.521012	7
433.5	0.720989	0.521437	5
434	0.640816	0.521905	4
434.5	0.586258	0.522296	4
435	0.463878	0.522562	4
435.5	0.510332	0.522806	4
436	0.382583	0.523039	3
436.5	0.386945	0.52316	3
437	0.12951	0.522504	2
437.5	0.254898	0.522625	2
438	0.254898	0.522745	2
438.5	0.254898	0.522874	2
439	0.254898	0.522993	2
439.5	0.25471	0.5226	3
440	0.26913	0.521756	4
440.5	0.509835	0.52207	4
441	0.509972	0.522373	4
441.5	0.382503	0.5226	3
442	0.382347	0.522836	3
442.5	0.407258	0.521519	5
443	0.637414	0.521899	5
443.5	0.639965	0.52228	5
444	0.644534	0.522599	5
444.5	0.509948	0.522865	4
445	0.382218	0.523085	3
445.5	0.38242	0.523304	3
446	0.382638	0.523452	3
446.5	0.170116	0.523483	2
447	0.151935	0.519468	4
447.5	0.509838	0.519738	4
448	0.508143	0.519957	4
448.5	0.390046	0.519857	4
449	0.512403	0.520136	4
449.5	0.387152	0.52034	3
450	0.257835	0.517954	3
450.5	0.387668	0.517738	4
451	0.509419	0.517997	4
451.5	0.510943	0.518231	4
452	0.382306	0.51844	3
452.5	0.384159	0.517427	4
453	0.509786	0.517717	4
453.5	0.509806	0.518007	4
454	0.512577	0.517293	6
454.5	0.509705	0.517565	4
455	0.55611	0.517773	5
455.5	0.509713	0.518046	4
456	0.509751	0.518272	4
456.5	0.401243	0.518267	4
457	0.382238	0.518454	3
457.5	0.391538	0.518217	4
458	0.486837	0.515668	6
458.5	0.593001	0.515633	7
459	0.68002	0.515878	7
459.5	0.614418	0.516128	6
460	0.701121	0.51644	6
460.5	0.617174	0.516806	5
461	0.716278	0.517026	6
461.5	0.593004	0.517141	5
462	0.583629	0.517466	4
462.5	0.382477	0.517655	3
463	0.419478	0.517725	4
463.5	0.494286	0.516818	6
464	0.827348	0.517136	6
464.5	0.697824	0.517512	5
465	0.400682	0.517741	3
465.5	0.38842	0.51773	4
466	0.516204	0.517414	5
466.5	0.510315	0.517702	4
467	0.552592	0.517895	5
467.5	0.637748	0.51822	5
468	0.643736	0.518557	5
